/* The Number of Nodes */
30
/* The Size of the Map */
40
/* The maximum Flight Distance of Drone for a Single Flight */
7
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
3.0
/* The Locations ( x_coor ; y_coor ; Name ) */
25.04880445215248;  -23.783629492698513;  Depot
-4.492891248724803;  -20.818863552742037;  v_1
14.419117867100375;  -21.908687733869805;  v_2
-26.38318772724854;  -27.844709130597643;  v_3
-6.076774482039262;  -16.747167478839895;  v_4
-31.401659138074265;  5.128574624592076;  v_5
29.111053085894895;  -3.7425559856556134;  v_6
-33.3627910762595;  -39.30540008384259;  v_7
26.716957929966924;  -27.620321416113917;  v_8
-10.99637604415479;  4.323968033626713;  v_9
-31.778316430890712;  15.069481032083914;  v_10
2.2654045791588473;  33.78023267210618;  v_11
-9.459960448382525;  -38.311676280091135;  v_12
18.154174375687063;  35.53467316200917;  v_13
28.64070264315926;  -7.712843078279185;  v_14
36.151157920743216;  15.777161359781758;  v_15
29.222651540586654;  -27.59603696967252;  v_16
-26.133909794222223;  32.50060747197439;  v_17
-39.80378832518384;  33.74484033392659;  v_18
31.659481534375814;  22.646586951613784;  v_19
-7.365137271920297;  9.484789009891571;  v_20
32.73498586417895;  8.51607793999203;  v_21
1.6097178510746275;  8.47776763216362;  v_22
-2.859226342242053;  -15.632907930489441;  v_23
-2.8720510889066304;  -39.13438972487104;  v_24
16.820604106812993;  -2.4784502108878925;  v_25
21.073015693218686;  14.807142058637972;  v_26
-16.344914457963718;  -12.727909861880544;  v_27
-22.252458861903186;  26.998363769363664;  v_28
-26.461237584680674;  -7.705205110711873;  v_29
