/* The Number of Nodes */
15
/* The Size of the Map */
25
/* The maximum Flight Distance of Drone for a Single Flight */
9
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
1.5
/* The Locations ( x_coor ; y_coor ; Name ) */
21.15653158097414;  4.777156181768312;  Depot
-11.601319746081835;  -9.460497698495146;  v_1
-11.804815354722626;  -2.062745225765134;  v_2
-3.450795994658428;  17.29277781268714;  v_3
15.416633042674235;  14.698217234955251;  v_4
-8.463121053776497;  19.93100513923001;  v_5
17.143659593740452;  10.855591552068809;  v_6
12.211351101244041;  6.111457796818399;  v_7
7.758164346066486;  21.556016341398937;  v_8
9.077440035993426;  -17.52745454622948;  v_9
-5.693343822514613;  -13.383219668494922;  v_10
-6.029309927579522;  6.539731166404515;  v_11
-22.68590086172303;  18.040447759735216;  v_12
-20.473940221308247;  -21.4361781591259;  v_13
13.79280449765239;  -24.808488038573433;  v_14
