/* The Number of Nodes */
20
/* The Size of the Map */
25
/* The maximum Flight Distance of Drone for a Single Flight */
8
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
2.0
/* The Locations ( x_coor ; y_coor ; Name ) */
-21.328490051299703;  7.74195408950375;  Depot
15.13694626163143;  5.6974696544114565;  v_1
-2.0398652525144207;  18.82059205302025;  v_2
14.574949591371059;  -9.884644263581743;  v_3
-2.944653114749112;  10.021677549859895;  v_4
-22.818867217431137;  -13.506666779577081;  v_5
20.81804490769302;  22.583305899495592;  v_6
-21.088739799734057;  7.169712385790554;  v_7
8.104028357399265;  -12.595120837143153;  v_8
15.577880612910207;  -24.06482318632558;  v_9
3.217735581493425;  -17.422431453811136;  v_10
-21.826035650618188;  -18.309279168525165;  v_11
18.32525796495942;  -9.470611635392512;  v_12
19.03705382444378;  16.114817385410277;  v_13
-0.7317078071576049;  22.11273301328147;  v_14
7.363419435615619;  -8.929755225172421;  v_15
13.949196924652384;  5.535229293827541;  v_16
-21.625090631352634;  -21.76455041606275;  v_17
0.7675236405964299;  14.580111776676482;  v_18
-21.78369244531233;  -7.800113363297349;  v_19
