/* The Number of Nodes */
25
/* The Size of the Map */
40
/* The maximum Flight Distance of Drone for a Single Flight */
9
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
2.5
/* The Locations ( x_coor ; y_coor ; Name ) */
13.60867621981592;  9.868313132921841;  Depot
15.777797799395529;  -8.586903073520126;  v_1
-30.461915847213206;  35.274008329605934;  v_2
-10.80826405316791;  -26.298753619747472;  v_3
-36.74914668236933;  13.472692285496365;  v_4
26.65060334491845;  1.5085479728105184;  v_5
-12.326564539999065;  -8.656565823228675;  v_6
-37.551459152778264;  -15.793498472296683;  v_7
11.950853092046039;  28.800840185897187;  v_8
-7.85407824064027;  31.38205888309605;  v_9
31.907600025693085;  -16.069663141521964;  v_10
27.438936059175006;  13.72709223611195;  v_11
39.12391015728821;  29.507061596309327;  v_12
8.360768658817065;  24.56780949799905;  v_13
28.05066123377796;  38.47641855125883;  v_14
-23.55559116304523;  30.984246476928803;  v_15
-10.682042423138611;  -12.708608513702053;  v_16
36.85530959252128;  -23.184313077205996;  v_17
29.762614031545382;  -36.19707637833781;  v_18
-36.76970125559479;  21.77107463043525;  v_19
31.142089009057997;  -17.289678419763757;  v_20
18.632596321828743;  -26.630103495104684;  v_21
-15.299433715354542;  -25.706198513863477;  v_22
35.61147728139218;  -0.13096561341618695;  v_23
21.60809543210138;  -38.86136516727412;  v_24
