/* The Number of Nodes */
35
/* The Size of the Map */
30
/* The maximum Flight Distance of Drone for a Single Flight */
5
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
1.5
/* The Locations ( x_coor ; y_coor ; Name ) */
10.45496060863504;  2.840464231348726;  Depot
-2.0901057473648557;  -22.641968011992482;  v_1
23.194118958734258;  -10.908968633239969;  v_2
10.39340503725873;  7.8100931071192505;  v_3
7.674994754188511;  6.962959537311164;  v_4
-7.746237293681762;  -21.54006910019294;  v_5
-4.190355099956577;  13.34009135457891;  v_6
-3.7851706368924063;  -10.690431921121498;  v_7
-21.80392472972172;  -14.958068743835483;  v_8
-0.7884065750762943;  -18.705960153608846;  v_9
-25.039651682539745;  15.80774461094942;  v_10
16.64621087341223;  -22.551361590115633;  v_11
0.2131104855611632;  6.987498418459907;  v_12
-5.3150253897299;  -23.8240931526449;  v_13
2.5752395433029776;  -12.1791332675732;  v_14
1.9835640809591055;  9.347071064703968;  v_15
9.493840547007778;  0.7966288910491741;  v_16
-20.982679967932427;  -15.653854971254601;  v_17
27.391453652627668;  -8.559194610540086;  v_18
17.303347718733313;  -27.45866485669033;  v_19
23.47684496243116;  23.34708768104315;  v_20
-14.208034932490268;  23.573852508766578;  v_21
-12.673630066991382;  6.496877222753717;  v_22
9.114349095148178;  -11.928917238354103;  v_23
11.917255948546618;  -23.91709630146766;  v_24
-10.002875598808025;  -10.221631731497453;  v_25
-17.32045271486359;  -7.01384015009009;  v_26
-5.767586540346436;  19.387429646738305;  v_27
-17.863072479977763;  23.506443031043595;  v_28
25.65406461834788;  -5.987813303778232;  v_29
-13.069610370973997;  -26.758206340471407;  v_30
-4.366894760321468;  -26.948129215966176;  v_31
-1.9034699660512047;  13.512043915729919;  v_32
11.088396499344618;  -11.678962809971228;  v_33
-26.82838315826941;  -4.667470284113556;  v_34
