/* The Number of Nodes */
20
/* The Size of the Map */
35
/* The maximum Flight Distance of Drone for a Single Flight */
7
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
2.0
/* The Locations ( x_coor ; y_coor ; Name ) */
-2.1162002369156667;  4.846719930804099;  Depot
17.262497881697477;  3.920467578862322;  v_1
11.739800855773623;  34.274753412052306;  v_2
16.921469372978677;  18.96662623067006;  v_3
-21.95075394174968;  9.618833768865798;  v_4
-34.13771558567349;  7.400753880535859;  v_5
4.197997645815491;  30.91868340429373;  v_6
-5.559080117741267;  15.200955319528454;  v_7
-12.10653464107476;  -10.171876356458604;  v_8
-14.697767347314432;  -13.132068312767679;  v_9
-0.5367022396830805;  -27.48094435095731;  v_10
-2.170168124535145;  11.135306680430482;  v_11
26.358307834246354;  29.94571715634487;  v_12
-12.371587085545634;  6.03385320554716;  v_13
26.623180279586443;  -34.64667517061885;  v_14
-18.66756095795891;  -15.420695691548392;  v_15
-25.836166348616477;  -32.981831154540444;  v_16
-30.59073080078178;  -3.958858435205908;  v_17
1.9212339778563887;  17.84380243089393;  v_18
13.46481455942088;  -26.34387581302941;  v_19
