/* The Number of Nodes */
15
/* The Size of the Map */
20
/* The maximum Flight Distance of Drone for a Single Flight */
5
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
2.0
/* The Locations ( x_coor ; y_coor ; Name ) */
15.052048845190875;  19.870219249816344;  Depot
-1.8189556216392404;  3.641341216726211;  v_1
-10.813570692709753;  14.650356879378286;  v_2
-10.3148988022728;  -13.822266597902132;  v_3
-13.23662332228633;  -7.542467486784847;  v_4
-16.40798816381266;  -3.161245390207796;  v_5
-3.624167309897537;  -14.714477279000967;  v_6
-11.197878507779278;  1.13880134143308;  v_7
4.915761105733232;  -6.627661992310356;  v_8
-5.899292195651519;  9.847263672885585;  v_9
18.042893259895628;  3.837325410080222;  v_10
-10.278347054320868;  14.273185015915267;  v_11
-7.2148174193256445;  -15.145277282276655;  v_12
-12.444449075588091;  11.082156849430007;  v_13
-7.796628391859066;  9.396977590528923;  v_14
