/* The Number of Nodes */
15
/* The Size of the Map */
25
/* The maximum Flight Distance of Drone for a Single Flight */
7
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
2.5
/* The Locations ( x_coor ; y_coor ; Name ) */
-21.211705398176136;  12.127069529671239;  Depot
12.718646828845557;  24.03270222979439;  v_1
15.455889048840305;  0.5817986510149353;  v_2
-6.607248983760723;  -13.21721409234064;  v_3
10.445970777376473;  -12.99778846820852;  v_4
-4.530148645357528;  -11.514454874261354;  v_5
-3.1308182808986835;  -15.222582177864986;  v_6
-19.90663374149566;  -14.560159568652193;  v_7
-21.626305649769456;  22.252643670700287;  v_8
15.701955402469622;  -7.411728079723261;  v_9
-8.704251009057973;  15.007905765671438;  v_10
-11.975780644835815;  -17.57000949199673;  v_11
-13.165742483095155;  -15.562121451873379;  v_12
-7.83391783513116;  17.15742717720949;  v_13
-21.8630548629143;  -10.892497123866463;  v_14
