/* The Number of Nodes */
40
/* The Size of the Map */
35
/* The maximum Flight Distance of Drone for a Single Flight */
9
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
2.0
/* The Locations ( x_coor ; y_coor ; Name ) */
23.193755180605677;  -23.29649078781903;  Depot
25.55762018994421;  -17.0740862768574;  v_1
11.158941851741375;  -22.47335378269338;  v_2
-0.41330334606840324;  9.084121122127627;  v_3
4.469997945736999;  0.7736406106625324;  v_4
22.946024845102528;  -2.1987104818641185;  v_5
18.367730294786227;  33.82547304583571;  v_6
32.33868893338334;  -29.96436239624925;  v_7
-2.4970337987804143;  -33.44726601715967;  v_8
12.317153746026328;  -19.595061128440147;  v_9
34.388701052767814;  12.405335808888047;  v_10
28.12912934210012;  15.193189465507778;  v_11
23.595962691630177;  -19.03831785486932;  v_12
19.27325908761678;  2.9304889831146568;  v_13
11.023249669219737;  -26.92513276742997;  v_14
-2.5884340879788965;  -24.39404124008078;  v_15
32.7025773937697;  32.443327134900116;  v_16
13.196275121063366;  -9.845632643275195;  v_17
14.589410308826267;  22.537374726044412;  v_18
-7.655648541793639;  23.815638008091405;  v_19
-16.46601449164365;  -31.031679798333762;  v_20
29.3697018541515;  -22.64808661686892;  v_21
1.2778188176990781;  9.057797983680075;  v_22
-6.5400805600228225;  -25.749587703885112;  v_23
22.113824986573157;  -2.3559119493166207;  v_24
26.67083946599606;  9.263847131859166;  v_25
-19.414574034873862;  34.60131455998568;  v_26
-21.327648639060328;  21.35082518395108;  v_27
11.402595952392566;  9.353124823907919;  v_28
27.59897529098133;  -19.851996498973087;  v_29
-32.9368008504633;  -25.910045577321277;  v_30
21.23388410688969;  -34.39841301702248;  v_31
-18.33185639319852;  -21.784028513634098;  v_32
15.455668386472617;  -27.891542273574245;  v_33
-2.2392755970681364;  -24.056560278748883;  v_34
-1.451923381057945;  5.977481642766037;  v_35
-17.603631044842214;  2.510725421449955;  v_36
30.865428757940123;  -9.428523227788467;  v_37
0.49285231539968066;  6.874292874138639;  v_38
16.605251375847068;  -27.036864056283846;  v_39
