/* The Number of Nodes */
20
/* The Size of the Map */
30
/* The maximum Flight Distance of Drone for a Single Flight */
7
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
2.5
/* The Locations ( x_coor ; y_coor ; Name ) */
16.30344133321349;  1.7535378914336661;  Depot
22.97587100584591;  22.889423711405946;  v_1
4.327921176473055;  -28.89650092838594;  v_2
-5.351060321921462;  20.00774860224488;  v_3
7.184473572114136;  12.97884965421919;  v_4
11.894121086095275;  19.30464170308845;  v_5
-20.293269647496004;  8.375494390300709;  v_6
-12.08020579011373;  8.330658724280482;  v_7
-1.1774911496615914;  -0.6090197381929272;  v_8
-18.462848337203944;  -16.882481408213565;  v_9
-14.758205992711662;  -7.247079556813645;  v_10
13.6484059883675;  10.017542369519894;  v_11
-22.16598970625452;  26.606485101182223;  v_12
-26.490271513144496;  -20.259252932864193;  v_13
-4.8329917395260615;  22.965133639595535;  v_14
-14.904929653227176;  18.255962597578048;  v_15
18.142196032516217;  24.83127895980892;  v_16
-1.8511845015476744;  -27.679038618830635;  v_17
-14.66733158993737;  -24.691734678041676;  v_18
17.31996540070049;  0.8447590300022902;  v_19
