/* The Number of Nodes */
35
/* The Size of the Map */
40
/* The maximum Flight Distance of Drone for a Single Flight */
10
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
2.0
/* The Locations ( x_coor ; y_coor ; Name ) */
-0.355235769631534;  37.339520533506914;  Depot
-14.95776816204101;  -9.726102494891869;  v_1
10.544896984485831;  29.264096072109183;  v_2
11.853114949108956;  24.42772810205136;  v_3
27.677456402048946;  -24.14936359276311;  v_4
1.5820958704522354;  -15.655048800180431;  v_5
-36.79325048117015;  -22.483722515381174;  v_6
17.545583547992372;  7.252390089093808;  v_7
-12.475046628793223;  38.40092519927302;  v_8
-3.5930417687657865;  19.492270379335174;  v_9
-20.888278311774783;  5.18810831586994;  v_10
-27.149339053465688;  20.36735937150116;  v_11
-18.32373020539957;  -11.32412107745088;  v_12
-29.866530429069435;  -33.376473730209966;  v_13
-19.134191336076086;  4.237278517436131;  v_14
34.66238409943816;  37.579419924235026;  v_15
34.88357601311945;  36.180030261419674;  v_16
24.4746967293748;  -39.531015760939276;  v_17
6.962510007647268;  -33.94067729053517;  v_18
0.2629882339792857;  16.66317473884544;  v_19
-32.8856580686808;  -21.01606778792207;  v_20
-5.194547744215868;  23.729838961160638;  v_21
-3.221275016638913;  5.0645832095723335;  v_22
35.77592942931054;  19.878310775108943;  v_23
-17.89686475374607;  -7.81481232150221;  v_24
34.35234997073995;  18.799292491062047;  v_25
4.107325190854773;  16.98334926969973;  v_26
38.19808227509196;  11.724457603557319;  v_27
-11.944433314126073;  -7.299999368553571;  v_28
4.350016120347746;  29.142345728378785;  v_29
-37.994629956111055;  -19.319202957375026;  v_30
23.14472849879293;  3.8574732335554884;  v_31
31.470083031818106;  38.554765356640516;  v_32
-15.653717692223381;  14.66856017055921;  v_33
-2.0164694018402045;  32.466705761067075;  v_34
