/* The Number of Nodes */
40
/* The Size of the Map */
30
/* The maximum Flight Distance of Drone for a Single Flight */
7
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
3.0
/* The Locations ( x_coor ; y_coor ; Name ) */
-1.780454199370073;  -29.591483414470066;  Depot
17.575540828280737;  8.84004945085482;  v_1
22.946161061072985;  -21.95849878605076;  v_2
-22.4974756943696;  -9.793541986442374;  v_3
-14.438070592337997;  -27.84952455512309;  v_4
-10.408277268178697;  -2.2157976389911127;  v_5
18.89623554916774;  20.89888238838963;  v_6
-17.916725196780618;  3.356795584943015;  v_7
10.906419854044564;  17.188371254931013;  v_8
-24.4998512426194;  23.927322527223062;  v_9
-6.345980478791656;  17.207121790679018;  v_10
14.089448036462265;  17.143031871825386;  v_11
0.818550862093911;  29.515947399519554;  v_12
-23.609368428784972;  0.8299750054827513;  v_13
5.805992059749741;  -6.590905673135715;  v_14
-20.218867069892212;  15.143781521921014;  v_15
-4.7752871013548095;  28.908652314261595;  v_16
25.51133438077084;  5.58720585889818;  v_17
-15.958044363148222;  0.6274166822989038;  v_18
-19.137721964839784;  -3.4837346119794717;  v_19
-28.89200398100359;  -1.054415323445646;  v_20
10.567001137105876;  -21.24196997403726;  v_21
-15.828783914008568;  -16.74202556728784;  v_22
11.363043850934858;  5.313561272734013;  v_23
-12.120037794703325;  -10.072211931988043;  v_24
9.126730544378795;  -22.909911128475002;  v_25
15.032347327378453;  1.3023776646767402;  v_26
-7.208611201181824;  -2.1511545740050124;  v_27
-19.11786331818332;  -6.433070343098265;  v_28
17.0003285242434;  22.439337045065066;  v_29
-21.881162630303514;  -28.975404454926004;  v_30
16.437398258331385;  6.397414201506194;  v_31
-11.620697876696717;  -27.55586763913169;  v_32
6.3168338827391395;  -10.512899120978638;  v_33
-14.77881389416526;  8.100123669418451;  v_34
-8.639968057702355;  -20.716798043244744;  v_35
-9.432780083530933;  3.892419564699402;  v_36
-14.7233577300923;  -4.473763282923027;  v_37
-18.617273718132417;  -11.850210209328232;  v_38
7.43299360611298;  -9.223561567753169;  v_39
