/* The Number of Nodes */
30
/* The Size of the Map */
40
/* The maximum Flight Distance of Drone for a Single Flight */
9
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
2.5
/* The Locations ( x_coor ; y_coor ; Name ) */
-17.7347974381252;  -12.738631423032196;  Depot
-8.57168546993276;  29.033019099360345;  v_1
-7.368136864179952;  33.243466827202866;  v_2
-20.782862674327667;  -2.5486971941881293;  v_3
29.759793002340245;  -33.22022495310317;  v_4
38.87526490078879;  7.546547594664055;  v_5
35.70366298628626;  17.295495283818276;  v_6
-31.723759105304083;  15.778694050110218;  v_7
29.349605772659103;  -35.60825623867828;  v_8
-8.27149820979048;  23.662435674371814;  v_9
-16.113704277103658;  -31.806388691107248;  v_10
-19.0452842744618;  -34.08586596000866;  v_11
20.241425246955103;  -28.01229113205399;  v_12
38.61389323918908;  19.514547783779143;  v_13
14.987564934770262;  5.560945037933607;  v_14
-21.767778081793168;  19.840916815348038;  v_15
23.843220573638852;  -26.235183285921142;  v_16
-12.35339484201046;  3.126453938630803;  v_17
-38.965543559048214;  -33.808627822835035;  v_18
31.838803995959836;  -26.308939302485967;  v_19
16.01738263215539;  -8.220722712012218;  v_20
23.3495406731909;  14.314114787798005;  v_21
-0.2044718965836907;  3.902649497598752;  v_22
39.26607308111038;  27.539317643714327;  v_23
-14.043330884702073;  -20.745796698175134;  v_24
-16.843458023821967;  -10.704950783565181;  v_25
29.102739271366588;  -27.917012658302944;  v_26
5.801223383239098;  -14.094815939308745;  v_27
-18.730832394484604;  -3.9811140183015823;  v_28
35.67925224247276;  -3.476272984058248;  v_29
