/* The Number of Nodes */
40
/* The Size of the Map */
20
/* The maximum Flight Distance of Drone for a Single Flight */
9
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
2.5
/* The Locations ( x_coor ; y_coor ; Name ) */
15.228338574745422;  9.430995927169818;  Depot
4.0478445964383525;  2.9290843425023603;  v_1
-4.059148790091406;  16.63372288518208;  v_2
14.563736858512435;  0.6447597080980749;  v_3
-18.69587119750216;  2.179671805600883;  v_4
-12.437778860275156;  10.351610761533443;  v_5
-2.522195939225714;  -5.9512451747674255;  v_6
-15.407045496354508;  9.63580974059984;  v_7
-16.213121593426397;  -7.296692580182134;  v_8
14.653235587629851;  -7.829828335405612;  v_9
-9.65032338886568;  -14.684900143367088;  v_10
-11.897952942990226;  2.9008087703768446;  v_11
16.734953623907785;  19.458463331793332;  v_12
6.145679033009568;  -6.97830634939657;  v_13
7.456637504182652;  10.709844300965834;  v_14
14.87660320262161;  -11.032362488011106;  v_15
-12.129272472829848;  -7.4593972218973335;  v_16
2.1562361081200123;  18.50472217513247;  v_17
7.3345825067275;  18.234610417968995;  v_18
4.825291409335769;  19.23243343401905;  v_19
-5.246878754216699;  15.091496636383958;  v_20
0.09207975840237381;  -19.19295670044413;  v_21
-13.854296433093225;  -11.565519147632797;  v_22
-15.086585866367198;  -15.329928468502331;  v_23
7.867978097025052;  8.199519994129496;  v_24
4.666707826997062;  -15.366067690517959;  v_25
-9.442110665532471;  1.6925240516959477;  v_26
11.005413167676593;  -14.39092890856343;  v_27
12.796067241264595;  13.222624931692344;  v_28
-8.346921522850543;  11.492045306992345;  v_29
-10.300260922861009;  -11.188164861804296;  v_30
-7.072211145625275;  -16.980394023113462;  v_31
-6.49071439211696;  11.532282894031368;  v_32
-5.2793633661994335;  1.906649917012622;  v_33
-19.498121522842847;  -18.853913894114797;  v_34
19.16751754460423;  -12.024016128370425;  v_35
5.201642551576562;  -10.326762840591082;  v_36
12.094132621101707;  14.964977587745942;  v_37
-3.1476024774031863;  -9.540131956172768;  v_38
12.999679790518385;  -4.3504880779686275;  v_39
