/* The Number of Nodes */
20
/* The Size of the Map */
25
/* The maximum Flight Distance of Drone for a Single Flight */
7
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
1.5
/* The Locations ( x_coor ; y_coor ; Name ) */
-15.462096659041414;  -17.07553766484025;  Depot
-2.4402499544851075;  -17.068801641511392;  v_1
4.385951217285331;  17.76946495787893;  v_2
16.66368771749905;  0.40328877531284846;  v_3
0.4467031631008709;  1.5713266780679582;  v_4
-2.750618660596661;  1.6228329530363688;  v_5
-8.461276128024714;  -1.6720236174349203;  v_6
1.2974533082395254;  -12.367495788685495;  v_7
9.25101900016189;  -11.53939057398209;  v_8
10.68600572222595;  5.315126410240069;  v_9
-13.743115897383579;  -3.5451570600584574;  v_10
-24.44541097958779;  21.924167675552972;  v_11
-22.23682709303588;  18.573043013042252;  v_12
-1.7389540783335704;  24.57144611332147;  v_13
-4.722915908021406;  1.77953429248252;  v_14
-17.968370687284857;  19.934876436717516;  v_15
-23.758637643030582;  -24.691912357529766;  v_16
-17.367033883751482;  -23.535518252931087;  v_17
-23.005308824431808;  11.956156266675919;  v_18
-16.92997953158566;  15.450553501076882;  v_19
