/* The Number of Nodes */
30
/* The Size of the Map */
20
/* The maximum Flight Distance of Drone for a Single Flight */
13
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
3.0
/* The Locations ( x_coor ; y_coor ; Name ) */
-6.127656209983892;  -7.768131351696091;  Depot
6.346656961277223;  -17.72439951430082;  v_1
-15.376039742549544;  -17.29216296069311;  v_2
8.073748300053897;  -0.7288881260274849;  v_3
12.555841618967406;  -4.45345086040906;  v_4
16.797538315607326;  10.92810191888487;  v_5
-14.431708615520108;  19.734596418357974;  v_6
-11.282962541729734;  9.059072274365526;  v_7
2.2077280939506316;  -15.425199578798527;  v_8
6.2270645129007285;  18.439979141420466;  v_9
0.11459910943657547;  -7.424303043189809;  v_10
-18.60507169978653;  -2.5248058341274344;  v_11
10.208894854715027;  -7.630538585790493;  v_12
-4.838684818272391;  19.374149241501314;  v_13
-3.104437548730857;  10.96280417290798;  v_14
-4.240286013384708;  -18.945966605769744;  v_15
15.433517337690681;  1.48546855319292;  v_16
-6.033043293185347;  11.405788103859283;  v_17
5.720878050097017;  -13.971587819911937;  v_18
-12.342922061504318;  18.756297295300406;  v_19
1.6361935616388088;  16.90223471310749;  v_20
-0.06848180569441098;  6.4026333883485975;  v_21
16.045815427733423;  5.164123748049647;  v_22
-17.45894814288048;  -1.1587450078988617;  v_23
14.904824719056784;  17.054922005726937;  v_24
-17.42268332533174;  -7.668838930083798;  v_25
18.5753135455341;  -0.12319607476078431;  v_26
19.298876135541192;  5.5984118725076115;  v_27
17.570718064228096;  11.836108052183498;  v_28
-0.8374060438500273;  -1.095711889848225;  v_29
