/* The Number of Nodes */
15
/* The Size of the Map */
25
/* The maximum Flight Distance of Drone for a Single Flight */
8
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
2.0
/* The Locations ( x_coor ; y_coor ; Name ) */
20.36798154229927;  -11.01188419237024;  Depot
-11.242035333524324;  1.6398827288845226;  v_1
4.125739018891096;  -20.44587408631947;  v_2
15.525031570673107;  11.052045445929927;  v_3
6.624025098758796;  21.968967361409753;  v_4
9.242318817860756;  -20.38636412234017;  v_5
24.540628586366225;  -18.179955027090507;  v_6
-24.423817357443006;  -6.436782655941165;  v_7
10.873464826796933;  -19.73707366890614;  v_8
-12.140097420967205;  -11.322607905122439;  v_9
15.707846497632183;  -17.04286951247464;  v_10
-16.48257849695891;  12.609174872399173;  v_11
15.411848540562808;  -16.687008047898296;  v_12
19.34081359815572;  -21.415157302350984;  v_13
11.803040700573888;  -20.690896157990807;  v_14
