/* The Number of Nodes */
30
/* The Size of the Map */
40
/* The maximum Flight Distance of Drone for a Single Flight */
5
/* The Speed of the Drone (alpha, Speed ratio of Truck and Drone)*/
2.5
/* The Locations ( x_coor ; y_coor ; Name ) */
-22.309960913050606;  1.2455128524229195;  Depot
-27.958764985470523;  -28.62145335243528;  v_1
-20.405684561392103;  -24.736877601164;  v_2
-12.35816057318332;  22.806013682613646;  v_3
28.07835205476647;  -34.81036719010774;  v_4
-31.050951500158092;  20.667284976573306;  v_5
17.716134346659047;  -35.584614341698604;  v_6
-7.196012373022626;  -1.8720317816920513;  v_7
-17.817177283090047;  -38.26182720593903;  v_8
-6.852449630042663;  -39.238189329761035;  v_9
-8.78583385456836;  -28.802455664050868;  v_10
32.09436925099948;  19.811745233347466;  v_11
10.097457617975024;  22.792828003285592;  v_12
-1.3588592224401523;  7.747763054201698;  v_13
7.566454783447398;  -6.77698841092937;  v_14
-17.248903511689406;  17.920189356365867;  v_15
-25.81911160780873;  -34.73542200917013;  v_16
9.804714080608747;  2.6397132092170494;  v_17
32.00978172032981;  -34.08237904297221;  v_18
24.53567034769877;  28.66916265190318;  v_19
25.84239606771105;  24.511651983023555;  v_20
-6.565421410953611;  37.804284597378825;  v_21
-10.947378991638075;  28.801109089649856;  v_22
-18.768495099926056;  19.58717624011608;  v_23
25.50865480334764;  1.5672327002390745;  v_24
-20.143812699112527;  17.571176985108835;  v_25
26.288694903141334;  -5.151324262999367;  v_26
3.3521227730676273;  8.98843485449138;  v_27
-28.88318007391255;  -39.44055924450684;  v_28
-3.290732543347744;  39.3685011300888;  v_29
